date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:16:41	1290955/1290955	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:16:15%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/Silk/@c/	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/Silk/@c/index.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/Silk/)
00:16:42	1290890/1290890	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:16:15%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/Silk/@p/	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/Silk/@p/index.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/Silk/)
00:16:42	1291214/1291214	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:16:16%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/Silk/sp.load.critical.js	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/Silk/sp.load.critical.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/Silk/)
00:16:52	1290889/1290889	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:16:42%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/Silk/POST	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/Silk/POST.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/Silk/)
00:16:56	1290986/1290986	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:16:44%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/Silk/GET	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/Silk/GET.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/Silk/)
00:17:13	1291112/1291112	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:16:53%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@c/@c/@c/	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@c/@c/@c/index.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@c/@c/)
00:17:14	1292360/1292360	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:16:53%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@c/@c/@p/	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@c/@c/@p/index.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@c/@c/)
00:17:14	1292475/1292475	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:16:53%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@c/@c/sp.load.js	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@c/@c/sp.load.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@c/@c/)
00:17:20	1290968/1290968	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:16:58%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@c/@c/sp.load.critical.js	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@c/@c/sp.load.critical.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@c/@c/)
00:17:23	1290840/1290840	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:17:21%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@c/@c/GET	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@c/@c/GET.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@c/@c/)
00:17:24	1292197/1292197	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:17:15%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@c/@c/POST	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@c/@c/POST.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@c/@c/)
00:17:26	1290830/1290830	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:17:23%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@c/@p/@c/	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@c/@p/@c/index.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@c/@p/)
